Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Paralog count	Ortholog count	
PBANKA_1125100	PBANKA_1125100.1	Plasmodium berghei ANKA	PbANKA_11_v3:924,510..926,699(-)	3-oxoacyl-acyl-carrier protein synthase, putative	PF3D7_0626300	0	45	
PBANKA_1125200	PBANKA_1125200.1	Plasmodium berghei ANKA	PbANKA_11_v3:928,879..931,407(+)	CRAL/TRIO domain-containing protein, putative	PF3D7_0626400,PF3D7_1127600	1	88	
PBANKA_1125300	PBANKA_1125300.1	Plasmodium berghei ANKA	PbANKA_11_v3:932,795..935,515(+)	conserved Plasmodium protein, unknown function	PF3D7_0626500	0	45	
PBANKA_1125400	PBANKA_1125400.1	Plasmodium berghei ANKA	PbANKA_11_v3:935,763..936,200(-)	conserved Plasmodium protein, unknown function	PF3D7_0626600	0	45	
PBANKA_1125500	PBANKA_1125500.1	Plasmodium berghei ANKA	PbANKA_11_v3:936,963..938,069(+)	ATPase, putative	PF3D7_0626700	0	45	
PBANKA_1125600	PBANKA_1125600.1	Plasmodium berghei ANKA	PbANKA_11_v3:940,783..943,039(+)	pyruvate kinase, putative	PF3D7_0626800	0	46	
PBANKA_1125700	PBANKA_1125700.1	Plasmodium berghei ANKA	PbANKA_11_v3:944,667..945,785(+)	ribosomal protein L46, mitochondrial, putative	PF3D7_0626900	0	45	
PBANKA_1125800	PBANKA_1125800.1	Plasmodium berghei ANKA	PbANKA_11_v3:946,250..946,585(-)	conserved Plasmodium protein, unknown function	PF3D7_0627000	0	44	
PBANKA_1125900	PBANKA_1125900.1	Plasmodium berghei ANKA	PbANKA_11_v3:948,888..954,224(+)	ankyrin-repeat protein, putative	PF3D7_0627100	0	45	
PBANKA_1126000	PBANKA_1126000.1	Plasmodium berghei ANKA	PbANKA_11_v3:955,178..956,575(-)	E3 ubiquitin-protein ligase RNF5, putative	PF3D7_0627300	0	45	
PBANKA_1126100	PBANKA_1126100.1	Plasmodium berghei ANKA	PbANKA_11_v3:958,329..958,874(-)	mitochondrial import inner membrane translocase subunit TIM22, putative	PF3D7_0627400	0	45	
PBANKA_1126200	PBANKA_1126200.1	Plasmodium berghei ANKA	PbANKA_11_v3:959,676..960,791(-)	protein DJ-1, putative	PF3D7_0627500	0	45	
PBANKA_1126400	PBANKA_1126400.1	Plasmodium berghei ANKA	PbANKA_11_v3:966,147..969,647(+)	transportin, putative	PF3D7_0627700	0	45	
PBANKA_1126500	PBANKA_1126500.1	Plasmodium berghei ANKA	PbANKA_11_v3:971,722..974,574(-)	acetyl-CoA synthetase, putative	PF3D7_0627800	0	45	
PBANKA_1126600	PBANKA_1126600.1	Plasmodium berghei ANKA	PbANKA_11_v3:976,237..977,378(+)	ribonuclease P protein subunit p29, putative	PF3D7_0627900	0	45	
PBANKA_1126700	PBANKA_1126700.1	Plasmodium berghei ANKA	PbANKA_11_v3:978,230..978,748(+)	6-pyruvoyltetrahydropterin synthase, putative	PF3D7_0628000	0	44	
PBANKA_1126800	PBANKA_1126800.1	Plasmodium berghei ANKA	PbANKA_11_v3:979,123..1,005,810(-)	HECT domain-containing protein 1, putative	PF3D7_0628100	0	47	
PBANKA_1126900	PBANKA_1126900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,010,220..1,017,995(+)	eukaryotic translation initiation factor 2-alpha kinase	PF3D7_0628200	0	41	
PBANKA_1127000	PBANKA_1127000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,019,097..1,021,581(-)	choline/ethanolaminephosphotransferase	PF3D7_0628300	0	46	
PBANKA_1127100	PBANKA_1127100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,023,717..1,025,896(+)	protease, putative	PF3D7_0628400	0	45	
PBANKA_1127200	PBANKA_1127200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,026,489..1,027,397(-)	conserved Plasmodium protein, unknown function	PF3D7_0628500	0	45	
PBANKA_1127300	PBANKA_1127300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,028,182..1,029,888(-)	DNA methyltransferase 1-associated protein 1, putative	PF3D7_0628600	0	45	
PBANKA_1127400	PBANKA_1127400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,030,774..1,032,483(+)	conserved Plasmodium protein, unknown function	PF3D7_0628700	0	38	
PBANKA_1127500	PBANKA_1127500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,032,992..1,035,103(-)	glutamyl-tRNA(Gln) amidotransferase subunit B, putative	PF3D7_0628800	0	45	
PBANKA_1127600	PBANKA_1127600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,036,621..1,037,505(-)	glucosamine 6-phosphate N-acetyltransferase, putative	PF3D7_0629000	0	44	
PBANKA_1127700	PBANKA_1127700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,038,124..1,040,193(-)	nicotinate phosphoribosyltransferase, putative	PF3D7_0629100	0	45	
PBANKA_1127800	PBANKA_1127800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,041,667..1,042,806(-)	DnaJ protein, putative	PF3D7_0629200	0	45	
PBANKA_1128100	PBANKA_1128100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,051,220..1,053,475(+)	phospholipase	PF3D7_0629300	0	45	
PBANKA_1128200	PBANKA_1128200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,056,146..1,057,681(+)	polyadenylate-binding protein 3, putative	PF3D7_0629400	0	45	
PBANKA_1128300	PBANKA_1128300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,058,904..1,060,838(-)	amino acid transporter AAT1, putative	PF3D7_0629500	0	45	
PBANKA_1128400	PBANKA_1128400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,062,129..1,062,972(+)	ribosomal RNA-processing protein 7, putative	PF3D7_0629600	0	47	
PBANKA_1128600	PBANKA_1128600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,084,628..1,088,004(-)	cullin-like protein, putative	PF3D7_0629800	0	42	
PBANKA_1128700	PBANKA_1128700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,090,056..1,091,270(+)	phosphatidylinositol/phosphatidylcholine transfer protein, putative	PF3D7_0629900	0	46	
PBANKA_1128800	PBANKA_1128800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,091,625..1,093,582(-)	CPW-WPC family protein	PF3D7_0630000	0	46	
PBANKA_1128900	PBANKA_1128900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,094,875..1,096,818(-)	alpha/beta hydrolase, putative	PF3D7_0403800,PF3D7_0805000,PF3D7_1120400	2	137	
PBANKA_1129000	PBANKA_1129000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,098,550..1,099,663(+)	secreted ookinete protein, putative	PF3D7_0630200	0	43	
PBANKA_1129100	PBANKA_1129100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,100,203..1,109,102(-)	DNA polymerase epsilon catalytic subunit A, putative	PF3D7_0630300	0	47	
PBANKA_1129200	PBANKA_1129200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,111,296..1,112,477(-)	conserved Plasmodium protein, unknown function	PF3D7_0630400	0	44	
PBANKA_1129300	PBANKA_1129300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,114,904..1,116,382(+)	ribosome biogenesis protein YTM1, putative	PF3D7_0630500	0	46	
PBANKA_1129400	PBANKA_1129400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,118,110..1,120,765(+)	deubiquitinating enzyme MINDY, putative	PF3D7_0630600	0	46	
PBANKA_1129500	PBANKA_1129500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,122,152..1,124,164(+)	bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, putative	PF3D7_0630700	0	44	
PBANKA_1129600	PBANKA_1129600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,125,338..1,127,829(+)	TPH domain-containing protein, putative	PF3D7_0630800	0	45	
PBANKA_1129700	PBANKA_1129700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,128,111..1,130,162(-)	ATP-dependent RNA helicase HAS1, putative	PF3D7_0630900	0	44	
PBANKA_1129800	PBANKA_1129800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,132,480..1,133,322(+)	tetratricopeptide repeat protein, putative	PF3D7_0601600,PF3D7_0631000	0	63	
PBANKA_1130000	PBANKA_1130000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,140,485..1,143,367(+)	Ran-binding protein, putative	PF3D7_1353400	0	40	
PBANKA_1130100	PBANKA_1130100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,144,341..1,145,324(+)	RNA polymerase II transcription factor B subunit 4, putative	PF3D7_1353500	0	45	
PBANKA_1130200	PBANKA_1130200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,146,436..1,147,492(-)	ER lumen protein retaining receptor, putative	PF3D7_1353600	0	46	
PBANKA_1130300	PBANKA_1130300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,149,910..1,150,416(+)	reactive oxygen species modulator 1, putative	PF3D7_1353700	0	46	
PBANKA_1130400	PBANKA_1130400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,151,109..1,151,967(-)	proteasome subunit alpha type-4, putative	PF3D7_1353800	0	46	
PBANKA_1130500	PBANKA_1130500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,153,509..1,154,588(+)	proteasome subunit alpha type-7, putative	PF3D7_1353900	0	46	
PBANKA_1130800	PBANKA_1130800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,159,008..1,161,359(-)	phosphoinositide phosphatase SAC1, putative	PF3D7_1354200	0	46	
PBANKA_1130900	PBANKA_1130900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,162,413..1,165,518(-)	large subunit rRNA methyltransferase, putative	PF3D7_1354300	0	46	
PBANKA_1131000	PBANKA_1131000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,166,981..1,168,106(-)	V-type proton ATPase 21 kDa proteolipid subunit, putative	PF3D7_1354400	0	44	
PBANKA_1131100	PBANKA_1131100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,170,824..1,172,251(+)	adenylosuccinate synthetase, putative	PF3D7_1354500	0	46	
PBANKA_1131200	PBANKA_1131200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,172,766..1,173,854(-)	60S ribosomal protein L7-2, putative	PF3D7_1354600	0	45	
PBANKA_1131300	PBANKA_1131300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,174,784..1,175,917(-)	conserved Plasmodium protein, unknown function	PF3D7_1354700	0	32	
PBANKA_1131400	PBANKA_1131400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,176,710..1,178,497(-)	metacaspase-1	PF3D7_1354800	1	84	
PBANKA_1131500	PBANKA_1131500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,179,855..1,181,534(+)	conserved Plasmodium protein, unknown function	PF3D7_1354900	0	43	
PBANKA_1131600	PBANKA_1131600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,183,549..1,186,371(+)	DNA replication licensing factor MCM6, putative	PF3D7_1355100	0	46	
PBANKA_1131700	PBANKA_1131700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,186,604..1,189,192(-)	RAP protein, putative	PF3D7_1355200	0	47	
PBANKA_1131800	PBANKA_1131800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,190,188..1,191,723(+)	histone-lysine N-methyltransferase, putative	PF3D7_1355300	0	45	
PBANKA_1131900	PBANKA_1131900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,194,183..1,196,318(+)	serine/threonine protein phosphatase 5	PF3D7_1355500	0	45	
PBANKA_1132000	PBANKA_1132000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,197,389..1,200,823(-)	NLI interacting factor-like phosphatase	PF3D7_1355700	0	44	
PBANKA_1132100	PBANKA_1132100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,206,848..1,207,526(+)	splicing factor 3B subunit 5, putative	PF3D7_1355800	0	45	
PBANKA_1132200	PBANKA_1132200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,208,331..1,209,518(+)	RWD domain-containing protein, putative	PF3D7_1355900	0	45	
PBANKA_1132400	PBANKA_1132400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,215,365..1,218,181(-)	conserved Plasmodium protein, unknown function	PF3D7_1356100	0	41	
PBANKA_1132500	PBANKA_1132500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,219,582..1,220,305(-)	mitochondrial import inner membrane translocase subunit TIM23, putative	PF3D7_1356200	0	46	
PBANKA_1132600	PBANKA_1132600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,222,934..1,224,409(+)	ubiquitin-conjugating enzyme E2, putative	PF3D7_1356300	0	45	
PBANKA_1132700	PBANKA_1132700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,225,977..1,228,931(+)	phosphatase 2A regulatory subunit-related protein, putative	PF3D7_1356400	0	43	
PBANKA_1132800	PBANKA_1132800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,230,128..1,230,845(+)	conserved Plasmodium protein, unknown function	PF3D7_1356500	0	44	
PBANKA_1132900	PBANKA_1132900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,231,635..1,233,074(-)	regulator of chromosome condensation, putative	PF3D7_1356600	0	44	
PBANKA_1133000	PBANKA_1133000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,235,298..1,236,625(+)	DnaJ protein, putative	PF3D7_1356700	0	44	
PBANKA_1133100	PBANKA_1133100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,238,937..1,249,964(+)	serine/threonine protein kinase ARK3, putative	PF3D7_0309200,PF3D7_0605300	3	123	
PBANKA_1133200	PBANKA_1133200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,251,337..1,252,887(-)	cdc2-related kinase 2	PF3D7_1356900	0	47	
PBANKA_1133300	PBANKA_1133300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,253,535..1,254,866(-)	elongation factor 1-alpha	PF3D7_1357000,PF3D7_1357100	1	86	
PBANKA_1133400	PBANKA_1133400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,255,919..1,257,250(+)	elongation factor 1-alpha	PF3D7_1357000,PF3D7_1357100	1	86	
PBANKA_1133500	PBANKA_1133500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,258,407..1,260,964(+)	glutamate--tRNA ligase	PF3D7_1357200	0	45	
PBANKA_1133600	PBANKA_1133600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,261,883..1,262,248(+)	dynein light chain, putative	PF3D7_1357300	0	45	
PBANKA_1133800	PBANKA_1133800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,267,773..1,270,376(+)	DNA helicase, putative	PF3D7_1357500	0	46	
PBANKA_1133900	PBANKA_1133900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,271,110..1,271,857(+)	conserved protein, unknown function	PF3D7_1357600	0	48	
PBANKA_1134000	PBANKA_1134000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,272,619..1,276,808(-)	U3 small nucleolar RNA-associated protein 21, putative	PF3D7_1357700	0	45	
PBANKA_1134100	PBANKA_1134100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,277,972..1,280,363(+)	T-complex protein 1 subunit delta, putative	PF3D7_1357800	0	45	
PBANKA_1134200	PBANKA_1134200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,281,534..1,283,041(+)	pyrroline-5-carboxylate reductase, putative	PF3D7_1357900	0	48	
PBANKA_1134300	PBANKA_1134300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,283,554..1,290,029(-)	patatin-like phospholipase, putative	PF3D7_1358000	0	45	
PBANKA_1134600	PBANKA_1134600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,299,621..1,300,622(-)	rhomboid protease ROM7	PF3D7_1358300	0	45	
PBANKA_1134700	PBANKA_1134700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,301,908..1,302,820(+)	conserved Plasmodium protein, unknown function	PF3D7_1358400	0	45	
PBANKA_1134800	PBANKA_1134800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,303,460..1,305,175(+)	zinc finger protein, putative	PF3D7_1358500	0	45	
PBANKA_1134900	PBANKA_1134900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,306,967..1,309,579(+)	zinc finger protein, putative	PF3D7_1425600	0	37	
PBANKA_1135000	PBANKA_1135000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,310,796..1,311,257(-)	YOP1-like protein, putative	PF3D7_1358700	0	44	
PBANKA_1135100	PBANKA_1135100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,315,094..1,315,549(+)	40S ribosomal protein S15, putative	PF3D7_1358800	0	45	
PBANKA_1135200	PBANKA_1135200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,316,029..1,318,842(-)	GTP-binding protein, putative	PF3D7_1358900	0	45	
PBANKA_1135300	PBANKA_1135300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,319,663..1,328,824(-)	conserved Plasmodium protein, unknown function	PF3D7_1359000	0	45	
PBANKA_1135400	PBANKA_1135400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,330,430..1,332,550(-)	riboflavin kinase, putative	PF3D7_1359100	0	44	
PBANKA_1135500	PBANKA_1135500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,333,297..1,335,589(-)	high mobility group protein B4, putative	PF3D7_1359200	0	45	
PBANKA_1135600	PBANKA_1135600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,336,373..1,339,426(+)	exosome complex exonuclease RRP44, putative	PF3D7_1359300	0	46	
PBANKA_1135700	PBANKA_1135700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,341,209..1,342,895(-)	CUGBP Elav-like family member 1, putative	PF3D7_1359400	1	65	
PBANKA_1135900	PBANKA_1135900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,347,948..1,357,499(+)	conserved Plasmodium protein, unknown function	PF3D7_0203000,PF3D7_1359700	1	69	
PBANKA_1136000	PBANKA_1136000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,358,282..1,359,117(+)	ADP-ribosylation factor, putative	PF3D7_1359800	0	43	
PBANKA_1136100	PBANKA_1136100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,360,268..1,365,577(+)	conserved Plasmodium protein, unknown function	PF3D7_1359900	0	47	
PBANKA_1136200	PBANKA_1136200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,366,625..1,367,158(-)	ATP synthase-associated protein, putative	PF3D7_1360000	0	47	
PBANKA_1136300	PBANKA_1136300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,368,206..1,369,429(-)	RNA-binding protein, putative	PF3D7_1360100	0	46	
PBANKA_1136400	PBANKA_1136400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,370,190..1,371,609(-)	ER membrane protein complex subunit 3, putative	PF3D7_1360200	0	45	
PBANKA_1136500	PBANKA_1136500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,372,493..1,373,620(-)	conserved Plasmodium protein, unknown function	PF3D7_1360300	0	45	
PBANKA_1136600	PBANKA_1136600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,374,320..1,375,279(+)	conserved Plasmodium protein, unknown function	PF3D7_1360400	0	44	
PBANKA_1136700	PBANKA_1136700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,376,352..1,387,510(+)	guanylyl cyclase beta	PF3D7_1360500	0	43	
PBANKA_1136900	PBANKA_1136900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,388,670..1,392,772(-)	E3 SUMO-protein ligase PIAS, putative	PF3D7_1360700	0	45	
PBANKA_1137000	PBANKA_1137000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,396,544..1,399,993(+)	bergheilysin	PF3D7_1360800	0	45	
PBANKA_1137100	PBANKA_1137100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,400,640..1,402,841(-)	protein arginine N-methyltransferase 5, putative	PF3D7_1361000	0	46	
PBANKA_1137200	PBANKA_1137200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,405,856..1,409,543(+)	protein transport protein Sec24A, putative	PF3D7_1361100	0	45	
PBANKA_1137400	PBANKA_1137400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,417,838..1,419,619(+)	conserved Plasmodium protein, unknown function	PF3D7_1361300	0	42	
PBANKA_1137500	PBANKA_1137500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,419,861..1,420,399(-)	actin-depolymerizing factor 2	PF3D7_0503400,PF3D7_1361400	1	90	
PBANKA_1137600	PBANKA_1137600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,422,207..1,422,611(-)	Fe-S assembly protein IscX, putative	PF3D7_1361600	0	45	
PBANKA_1137700	PBANKA_1137700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,424,152..1,425,200(+)	cytochrome c oxidase subunit 2A, putative	PF3D7_1361700	0	45	
PBANKA_1137800	PBANKA_1137800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,426,696..1,434,816(+)	glideosome-associated connector	PF3D7_1361800	0	47	
PBANKA_1137900	PBANKA_1137900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,435,506..1,436,330(-)	proliferating cell nuclear antigen 1, putative	PF3D7_1361900	0	45	
PBANKA_1138000	PBANKA_1138000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,439,323..1,439,919(+)	cytochrome c oxidase subunit ApiCOX24, putative	PF3D7_1362000	0	45	
PBANKA_1138100	PBANKA_1138100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,440,742..1,442,358(-)	14-3-3 protein, putative	PF3D7_1362100	0	45	
PBANKA_1138200	PBANKA_1138200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,444,288..1,445,715(-)	RuvB-like helicase 3, putative	PF3D7_1362200	0	45	
PBANKA_1138300	PBANKA_1138300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,447,240..1,447,821(+)	transmembrane and coiled-coil domain-containing protein 1, putative	PF3D7_1362300	0	45	
PBANKA_1138400	PBANKA_1138400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,449,769..1,455,537(+)	calpain, putative	PF3D7_1362400	0	45	
PBANKA_1138500	PBANKA_1138500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,456,903..1,459,194(+)	3'-5' exonuclease, putative	PF3D7_1362500	0	43	
PBANKA_1138600	PBANKA_1138600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,459,786..1,461,045(+)	conserved protein, unknown function	PF3D7_1362600	0	44	
PBANKA_1138800	PBANKA_1138800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,469,598..1,475,894(+)	conserved Plasmodium protein, unknown function	PF3D7_1362800	0	48	
PBANKA_1139000	PBANKA_1139000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,482,059..1,485,421(+)	conserved Plasmodium protein, unknown function	PF3D7_1363000	0	43	
PBANKA_1139100	PBANKA_1139100.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,486,136..1,489,336(+)	conserved Plasmodium protein, unknown function	PF3D7_1363100	0	45	
PBANKA_1139200	PBANKA_1139200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,489,661..1,491,171(-)	bifunctional polynucleotide phosphatase/kinase, putative	PF3D7_1363200	0	45	
PBANKA_1139300	PBANKA_1139300.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,491,812..1,492,753(+)	50S ribosomal protein L9, mitochondrial, putative	PF3D7_1363300	0	45	
PBANKA_1139400	PBANKA_1139400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,493,194..1,495,889(-)	polyubiquitin binding protein, putative	PF3D7_1363400	0	44	
PBANKA_1139500	PBANKA_1139500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,496,819..1,499,328(+)	CCR4 domain-containing protein 2, putative	PF3D7_1363500	0	42	
PBANKA_1139600	PBANKA_1139600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,499,968..1,500,510(-)	conserved Plasmodium protein, unknown function	PF3D7_1363600	0	45	
PBANKA_1139700	PBANKA_1139700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,501,401..1,503,410(+)	protein AMR1, putative	PF3D7_1363700	0	44	
PBANKA_1139800	PBANKA_1139800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,504,549..1,507,794(+)	nuclear fusion protein	PF3D7_1363800	0	45	
PBANKA_1140000	PBANKA_1140000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,512,435..1,514,762(+)	conserved protein, unknown function	PF3D7_1364000	0	47	
PBANKA_1140200	PBANKA_1140200.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,523,050..1,526,502(-)	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16, putative	PF3D7_0917600,PF3D7_1030100,PF3D7_1364300	3	153	
PBANKA_1140400	PBANKA_1140400.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,538,502..1,540,037(+)	exosome complex component RRP45, putative	PF3D7_1364500	0	44	
PBANKA_1140500	PBANKA_1140500.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,540,867..1,543,326(+)	aldehyde reductase, putative	PF3D7_1364600	0	45	
PBANKA_1140600	PBANKA_1140600.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,543,939..1,545,357(-)	DNA-directed RNA polymerases I, II, and III subunit RPABC1, putative	PF3D7_1364800	0	47	
PBANKA_1140700	PBANKA_1140700.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,546,240..1,547,786(-)	ferrochelatase	PF3D7_1364900	0	45	
PBANKA_1140800	PBANKA_1140800.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,548,423..1,549,355(+)	conserved Plasmodium protein, unknown function	PF3D7_1365000	0	41	
PBANKA_1140900	PBANKA_1140900.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,549,614..1,550,214(-)	ribosomal protein S17, mitochondrial, putative	PF3D7_0317600,PF3D7_1365100	1	90	
PBANKA_1141000	PBANKA_1141000.1	Plasmodium berghei ANKA	PbANKA_11_v3:1,551,132..1,551,287(+)	conserved protein, unknown function	PF3D7_1365200	0	41	
