	pbanka_id	GCKO2_RGR	GCKO2_sd	GCKO2_var	GCKO2_diff_max	GCKO2_diff_min	GCKO2_pheno	GCKO2_relative_filter	GCKO2_feed	g145480_RGR	g145480_sd	g145480_var	g145480_diff_max	g145480_diff_min	g145480_pheno	g145480_relative_filter	g145480_feed	pool	Gene IDs	gene_product	gene_symbol
563	PBANKA_1116900	1.035164501	1.325117814	1.75593722	3.685400128	-1.615071126	No Power	Not applied	Mf1 and Mf2	-0.29587635	0.179838328	0.032341824	0.063800307	-0.655553007	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1116900_pool4	"conserved Plasmodium protein, unknown function"	NA
564	PBANKA_1309800	-0.876885373	0.555042325	0.308071983	0.233199278	-1.986970024	No Power	Not applied	Mf1 and Mf2	-0.294330974	0.082175428	0.006752801	-0.129980117	-0.45868183	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1309800_pool1	"conserved Plasmodium protein, unknown function"	NA
565	PBANKA_0701300	0.513949531	0.072312404	0.005229084	0.658574339	0.369324723	Not Reduced	Not applied	Mf1 and Mf2	-0.290273036	0.556744371	0.309964295	0.823215707	-1.403761779	No Power	Not applied	Mf1 and Mf2	pool2	PBANKA_0701300_pool2	"prolyl 4-hydroxylase subunit alpha, putative"	NA
566	PBANKA_1207400	-0.389872855	0.080556839	0.006489404	-0.228759177	-0.550986532	No Power	applied	Both feed noisy	-0.289406189	0.203866666	0.041561618	0.118327144	-0.697139521	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1207400_pool3	"conserved Plasmodium protein, unknown function"	NA
567	PBANKA_1439100	-0.102414299	0.292132404	0.085341342	0.48185051	-0.686679107	No Power	applied	Both feed noisy	-0.287920935	0.210219235	0.044192127	0.132517535	-0.708359405	Not Reduced	Not applied	Mf1	pool4	PBANKA_1439100_pool4	"BRO1 domain-containing protein, putative"	NA
568	PBANKA_0611400	1.048544093	0.281186013	0.079065574	1.610916119	0.486172067	Not Reduced	Not applied	Mf2	-0.286351625	0.36418914	0.13263373	0.442026656	-1.014729906	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0611400_pool1	"pantothenate kinase 2, putative"	PANK2
569	PBANKA_1450000	-3.079060127	0.468433167	0.219429632	-2.142193793	-4.01592646	Reduced	Not applied	Mf1 and Mf2	-0.283774926	0.181856023	0.033071613	0.07993712	-0.647486972	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1450000_pool1	"tetQ family GTPase, putative"	NA
570	PBANKA_0715400	-8.000909799	0.192403249	0.03701901	-7.6161033	-8.385716298	Reduced	Not applied	Mf1 and Mf2	-0.282680992	0.319587817	0.102136373	0.356494643	-0.921856626	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0715400_pool3	"ATP synthase-associated protein, putative"	NA
571	PBANKA_1206800	0.092772173	0.493914032	0.243951071	1.080600237	-0.895055892	Not Reduced	Not applied	Mf1	-0.280977628	0.191804135	0.036788826	0.102630642	-0.664585898	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1206800_pool3	"zinc finger (CCCH type) protein, putative"	NA
572	PBANKA_1322000	-0.284430842	0.072277333	0.005224013	-0.139876175	-0.428985509	Not Reduced	Not applied	Mf1 and Mf2	-0.280901597	0.10169904	0.010342695	-0.077503518	-0.484299676	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1322000_pool3	"conserved Plasmodium protein, unknown function"	NA
573	PBANKA_0616700	-7.279076772	1.172534933	1.374838169	-4.934006906	-9.624146638	Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1,Mf1 and Mf2"	-0.279105574	0.132407494	0.017531744	-0.014290587	-0.543920561	Not Reduced	"Not applied,Not applied,Not applied,applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Both feed noisy,Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool1,pool2,pool3,pool4,pool6"	"PBANKA_0616700_pilot,pool1,pool2,pool3,pool4,pool6"	NIMA related kinase 4	NEK4
574	PBANKA_1221000	-0.358188249	0.339948617	0.115565062	0.321708984	-1.038085482	Not Reduced	Not applied	Mf1	-0.278479288	0.465253611	0.216460923	0.652027934	-1.208986511	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1221000_pool3	"DNA repair protein RAD14, putative"	RAD14
575	PBANKA_1346300	0.189605106	0.200538729	0.040215782	0.590682565	-0.211472352	Not Reduced	Not applied	Mf1 and Mf2	-0.277308683	0.168194906	0.028289526	0.059081128	-0.613698495	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1346300_pool4	CPW-WPC family protein	UIS19
576	PBANKA_1441600	-0.851704873	0.419278501	0.175794461	-0.013147872	-1.690261875	No Power	Not applied	Mf1	-0.269414615	0.123945822	0.015362567	-0.02152297	-0.51730626	Not Reduced	Not applied	Mf2	pool1	PBANKA_1441600_pool1	"ataxin-3, putative"	ATX3
577	PBANKA_1421600	0.07681012	0.13804272	0.019055793	0.35289556	-0.19927532	No Power	applied	Both feed noisy	-0.268905366	0.183972088	0.033845729	0.099038811	-0.636849543	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1421600_pool4	"calcium/calmodulin-dependent protein kinase, putative"	NA
578	PBANKA_0616400	-0.481069789	0.206432455	0.042614358	-0.06820488	-0.893934699	Not Reduced	Not applied	Mf1 and Mf2	-0.265998367	0.360188843	0.129736003	0.454379319	-0.986376052	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0616400_pool3	"conserved protein, unknown function"	NA
579	PBANKA_1422100	-0.094960253	0.184863618	0.034174557	0.274766983	-0.464687489	Not Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf2,Mf1,Mf2,Mf1 and Mf2"	-0.263001221	0.086350993	0.007456494	-0.090299236	-0.435703206	Not Reduced	"Not applied,Not applied,Not applied,Not applied,Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2,Mf1 and Mf2,Mf1,Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool1,pool2,pool3,pool4,pool6"	"PBANKA_1422100_pilot,pool1,pool2,pool3,pool4,pool6"	"drug/metabolite transporter DMT1, putative"	DMT1
580	PBANKA_0615900	-0.838401422	0.281039443	0.078983169	-0.276322536	-1.400480308	No Power	applied	Both feed noisy	-0.262566743	0.517466742	0.267771829	0.772366741	-1.297500227	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_0615900_pool1	cysteine repeat modular protein 2	CRMP2
581	PBANKA_1431400	-0.395896771	0.833364104	0.69449573	1.270831438	-2.062624979	No Power	applied	Both feed noisy	-0.262274634	0.090623868	0.008212685	-0.081026898	-0.443522371	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1431400_pool3	"conserved Plasmodium protein, unknown function"	NA
582	PBANKA_1425200	0.645376608	0.166601513	0.027756064	0.978579633	0.312173583	Not Reduced	Not applied	Mf1 and Mf2	-0.259858797	0.321027764	0.103058826	0.382196732	-0.901914326	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1425200_pool4	"sporozoite surface protein 3, putative"	SSP3
583	PBANKA_0800100	0.246263868	0.394885855	0.155934838	1.036035578	-0.543507842	Not Reduced	Not applied	Mf1 and Mf2	-0.258136071	0.238187123	0.056733105	0.218238174	-0.734510316	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0800100_pool1	PIR protein	NA
584	PBANKA_0800600	0.508122788	0.499760986	0.249761043	1.50764476	-0.491399183	Not Reduced	Not applied	Mf2	-0.257521512	0.205909832	0.042398859	0.154298152	-0.669341175	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0800600_pool4	"centrin, putative"	NA
585	PBANKA_1462200	0.1609111	0.229517608	0.052678332	0.619946315	-0.298124115	No Power	applied	Both feed noisy	-0.256011718	0.423639487	0.179470415	0.591267256	-1.103290692	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1462200_pool4	protein phosphatase PPM4	PPM4
586	PBANKA_0313200	-1.36178138	0.565711263	0.320029233	-0.230358853	-2.493203907	No Power	Not applied	Mf1	-0.252119607	0.192721464	0.037141563	0.133323322	-0.637562535	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0313200_pool3	"conserved Plasmodium protein, unknown function"	NA
587	PBANKA_1120100	-2.387690139	0.182523617	0.033314871	-2.022642905	-2.752737374	Reduced	Not applied	Mf1 and Mf2	-0.251664279	0.095097502	0.009043535	-0.061469274	-0.441859283	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1120100_pool6	"conserved Plasmodium protein, unknown function"	NA
588	PBANKA_1224800	0.324537986	0.102808283	0.010569543	0.530154553	0.118921419	Not Reduced	Not applied	Mf1 and Mf2	-0.251080716	0.225920426	0.051040039	0.200760135	-0.702921567	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1224800_pool1	"conserved protein, unknown function"	NA
589	PBANKA_1335000	-2.852822979	0.240132721	0.057663724	-2.372557536	-3.333088421	Reduced	Not applied	Mf1 and Mf2	-0.249717282	0.866411098	0.750668191	1.483104915	-1.982539478	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1335000_pool3	"conserved Plasmodium protein, unknown function"	NA
590	PBANKA_0902100	-0.476711969	0.163562876	0.026752814	-0.149586217	-0.803837722	No Power	applied	Both feed noisy	-0.24670461	0.273916582	0.075030294	0.301128554	-0.794537775	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0902100_pool1	sporozoite and liver stage asparagine-rich protein	SLARP
591	PBANKA_0804300	0.470480597	0.439541392	0.193196635	1.349563381	-0.408602187	Not Reduced	Not applied	Mf1 and Mf2	-0.246615839	0.088046599	0.007752204	-0.070522641	-0.422709038	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0804300_pool3	DNA mismatch repair protein MSH2	MSH2-2
592	PBANKA_0109700	-1.560785271	0.289590719	0.083862785	-0.981603833	-2.139966709	No Power	Not applied	Mf1 and Mf2	-0.243596009	0.246720495	0.060871003	0.249844981	-0.737036998	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0109700_pool6	"SWIB/MDM2 domain-containing protein, putative"	SWIB
593	PBANKA_1132300	-0.101638391	0.206536498	0.042657325	0.311434606	-0.514711387	No Power	applied	Both feed noisy	-0.24334773	0.554057352	0.30697955	0.864766975	-1.351462434	No Power	Not applied	Mf2	pool4	PBANKA_1132300_pool4	"conserved Plasmodium protein, unknown function"	NA
594	PBANKA_1016800	-2.022427243	0.289937555	0.084063786	-1.442552134	-2.602302353	Reduced	Not applied	Mf1 and Mf2	-0.242390984	0.103971088	0.010809987	-0.034448809	-0.450333159	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1016800_pool6	"exosome complex component RRP41, putative"	RRP41
595	PBANKA_0827400	-0.490001642	0.297365124	0.088426017	0.104728605	-1.084731889	No Power	applied	Both feed noisy	-0.239787241	0.100576161	0.010115564	-0.038634919	-0.440939564	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0827400_pool1	"conserved Plasmodium protein, unknown function"	NA
596	PBANKA_0929000	0.305674168	0.518622213	0.268969	1.342918594	-0.731570257	Not Reduced	Not applied	Mf1 and Mf2	-0.238743031	0.493149771	0.243196697	0.747556511	-1.225042572	No Power	Not applied	Mf1 and Mf2	pool4	PBANKA_0929000_pool4	"tRNA m(1)G methyltransferase, putative"	NA
597	PBANKA_0517200	0.820847243	0.362421319	0.131349212	1.54568988	0.096004605	Not Reduced	Not applied	Mf1 and Mf2	-0.238715181	0.099836274	0.009967282	-0.039042634	-0.438387728	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0517200_pool1	"haloacid dehalogenase-like hydrolase, putative"	HAD1
598	PBANKA_1138900	-0.545366662	0.295048654	0.087053708	0.044730646	-1.13546397	Not Reduced	Not applied	Mf1 and Mf2	-0.238589749	0.338991646	0.114915336	0.439393543	-0.91657304	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1138900_pool1	"conserved Plasmodium protein, unknown function"	NA
599	PBANKA_1009500	-0.913551246	0.688234148	0.473666243	0.462917051	-2.290019542	No Power	applied	Both feed noisy	-0.236430704	0.158161293	0.025014995	0.079891882	-0.552753291	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1009500_pool6	"glutamate synthase [NADH], putative"	NA
600	PBANKA_0518500	-0.056439961	0.120565031	0.014535927	0.1846901	-0.297570023	Not Reduced	Not applied	Mf1 and Mf2	-0.229035563	0.206285028	0.042553513	0.183534492	-0.641605619	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0518500_pool3	"ADP-ribosylation factor, putative"	NA
601	PBANKA_0912500	1.334999301	0.605365804	0.366467757	2.54573091	0.124267693	Not Reduced	Not applied	Mf2	-0.228353907	0.198181655	0.039275968	0.168009402	-0.624717217	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0912500_pool4	"conserved Plasmodium protein, unknown function"	NA
602	PBANKA_1418100	-6.088500504	1.291251097	1.667329397	-3.505998309	-8.671002698	Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	-0.224074061	0.324465561	0.1052779	0.424857061	-0.873005183	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool1"	"PBANKA_1418100_pilot,pool1"	"ACDC domain-containing protein, putative"	NA
603	PBANKA_1138600	-3.388822716	0.104691367	0.010960282	-3.179439982	-3.59820545	Reduced	Not applied	Mf1 and Mf2	-0.221321029	0.255672229	0.065368289	0.290023429	-0.732665486	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1138600_pool3	"conserved protein, unknown function"	NA
604	PBANKA_1017500	-0.266007638	0.381279747	0.145374245	0.496551856	-1.028567132	Not Reduced	Not applied	Mf1	-0.218527849	0.305436431	0.093291413	0.392345012	-0.829400711	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1017500_pool1	"lipase, putative"	UIS28
605	PBANKA_1033600	1.648238714	0.526017069	0.276693957	2.700272853	0.596204575	Not Reduced	Not applied	Mf2	-0.216449047	0.404716482	0.163795431	0.592983917	-1.02588201	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1033600_pool3	"tRNA-dihydrouridine synthase, putative"	NA
606	PBANKA_0501700	-7.185143302	0.296973017	0.088192973	-6.591197268	-7.779089335	Reduced	Not applied	Mf1 and Mf2	-0.213800617	0.130184792	0.01694808	0.046568967	-0.474170202	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_0501700_pool2	"phosphomannomutase, putative"	NA
607	PBANKA_1336500	0.537947631	0.210661728	0.044378364	0.959271086	0.116624175	Not Reduced	Not applied	Mf1 and Mf2	-0.213212831	0.677141653	0.458520818	1.141070474	-1.567496137	No Power	Not applied	Mf2	pool2	PBANKA_1336500_pool2	"CKK domain-containing protein, putative"	NA
608	PBANKA_1244300	-0.173496234	0.061767829	0.003815265	-0.049960577	-0.297031892	Not Reduced	Not applied	Mf1 and Mf2	-0.211966253	0.222795292	0.049637742	0.23362433	-0.657556837	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1244300_pool3	"RING zinc finger protein, putative"	NA
609	PBANKA_0616800	0.241741682	0.408183098	0.166613442	1.058107878	-0.574624514	No Power	applied	Both feed noisy	-0.20891782	0.299894771	0.089936874	0.390871722	-0.808707362	No Power	applied	Both feed noisy	pool1	PBANKA_0616800_pool1	"actin-related protein, putative"	ARP6
610	PBANKA_0502650	-0.544281118	0.558610069	0.312045209	0.572939019	-1.661501255	No Power	Not applied	Mf1	-0.208007378	0.219094101	0.048002225	0.230180823	-0.646195579	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0502650_pool1	"conserved Plasmodium protein, unknown function"	NA
611	PBANKA_0806900	1.926696854	0.738982478	0.546095102	3.40466181	0.448731899	Not Reduced	Not applied	Mf2	-0.207133595	0.252825532	0.06392075	0.298517469	-0.712784659	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0806900_pool3	"conserved Plasmodium protein, unknown function"	NA
612	PBANKA_0820200	0.272566316	0.108498758	0.01177198	0.489563832	0.055568801	Not Reduced	Not applied	Mf2	-0.204263557	0.152057812	0.023121578	0.099852066	-0.508379181	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0820200_pool3	"thioredoxin-like protein 1, putative"	TrxL1
613	PBANKA_0616100	-2.078726081	0.270391123	0.073111359	-1.537943836	-2.619508326	Reduced	Not applied	Mf1 and Mf2	-0.204229474	0.092110354	0.008484317	-0.020008766	-0.388450181	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0616100_pool6	"prefoldin subunit 3, putative"	NA
614	PBANKA_0212000	-0.272961723	0.112689267	0.012698871	-0.04758319	-0.498340257	Not Reduced	Not applied	Mf1 and Mf2	-0.2032739	0.285158459	0.081315347	0.367043018	-0.773590818	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_0212000_pool1	"conserved Plasmodium protein, unknown function"	NA
615	PBANKA_1002100	0.302371428	0.063274466	0.004003658	0.428920361	0.175822496	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	-0.20083088	0.093775331	0.008793813	-0.013280217	-0.388381542	Not Reduced	"Not applied,Not applied"	"Mf1 and Mf2,Mf1 and Mf2"	"pilot,pool2"	"PBANKA_1002100_pilot,pool2"	6-cysteine protein P36	P36
616	PBANKA_1450300	-10.6377551	0.180992551	0.032758303	-10.27577	-10.9997402	Reduced	Not applied	Mf1 and Mf2	-0.200692536	0.091447055	0.008362564	-0.017798426	-0.383586647	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_1450300_pool6	"ATP synthase subunit beta, mitochondrial"	ATPbeta
617	PBANKA_0107200	0.434753331	0.165098641	0.027257561	0.764950613	0.10455605	Not Reduced	Not applied	Mf1 and Mf2	-0.200352868	0.086331641	0.007453152	-0.027689585	-0.37301615	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0107200_pool3	"conserved Plasmodium protein, unknown function"	NA
618	PBANKA_1007100	-1.099260838	0.617877873	0.381773066	0.136494908	-2.335016585	No Power	Not applied	Mf2	-0.196620079	0.86492025	0.74808704	1.533220422	-1.926460579	No Power	Not applied	Mf1 and Mf2	pool1	PBANKA_1007100_pool1	"NAD(P)-binding protein, putative"	NA
619	PBANKA_0315800	0.52558172	0.207579332	0.043089179	0.940740383	0.110423057	Not Reduced	Not applied	Mf1 and Mf2	-0.195325512	0.163878548	0.026856178	0.132431584	-0.523082607	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0315800_pool4	"ribosome associated membrane protein RAMP4, putative"	NA
620	PBANKA_1312600	-6.940393285	1.71880446	2.954288772	-3.502784365	-10.37800221	Reduced	Not applied	Mf1 and Mf2	-0.194102203	0.209390887	0.043844544	0.224679571	-0.612883977	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1312600_pool3	"conserved protein, unknown function"	NA
621	PBANKA_1444000	0.078922452	0.076089557	0.005789621	0.231101566	-0.073256661	Not Reduced	Not applied	Mf1 and Mf2	-0.19204449	0.131918764	0.01740256	0.071793038	-0.455882017	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1444000_pool2	macrophage migration inhibitory factor	MIF
622	PBANKA_1002500	-0.592538856	0.488317131	0.23845362	0.384095406	-1.569173118	No Power	Not applied	Mf1 and Mf2	-0.191681753	0.583684712	0.340687843	0.975687672	-1.359051177	No Power	Not applied	Mf1 and Mf2	pool3	PBANKA_1002500_pool3	"conserved Plasmodium protein, unknown function"	NA
623	PBANKA_1143700	-0.486435917	0.317781411	0.100985025	0.149126905	-1.121998739	Not Reduced	Not applied	Mf1	-0.191313758	0.133311305	0.017771904	0.075308853	-0.457936369	Not Reduced	Not applied	Mf1 and Mf2	pool2	PBANKA_1143700_pool2	"secreted ookinete protein, putative"	PSOP2
624	PBANKA_1315100	-2.15646658	0.688914778	0.474603571	-0.778637024	-3.534296136	No Power	applied	Both feed noisy	-0.190999461	0.426512457	0.181912876	0.662025452	-1.044024375	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1315100_pool1	transcriptional regulatory protein sir2b	Sir2b
625	PBANKA_0712500	1.449274866	0.440601289	0.194129495	2.330477443	0.568072289	Not Reduced	Not applied	Mf1	-0.190559983	0.403711611	0.162983065	0.616863238	-0.997983205	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0712500_pool4	"dynactin subunit 6, putative"	NA
626	PBANKA_1319700	-0.143328162	0.389645561	0.151823664	0.635962961	-0.922619285	Not Reduced	Not applied	Mf2	-0.189453111	0.216199161	0.046742077	0.242945212	-0.621851434	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_1319700_pool4	"AP2 domain transcription factor, putative"	ApiAP2
627	PBANKA_0500600	1.308262007	0.510080725	0.260182346	2.328423456	0.288100558	Not Reduced	Not applied	Mf1 and Mf2	-0.189361719	0.190848469	0.036423138	0.192335218	-0.571058656	Not Reduced	Not applied	Mf1 and Mf2	pool4	PBANKA_0500600_pool4	fam-b protein	NA
628	PBANKA_1322100	-0.80352477	0.330001279	0.108900844	-0.143522213	-1.463527328	No Power	applied	Both feed noisy	-0.188467033	0.113384543	0.012856055	0.038302053	-0.415236119	Not Reduced	Not applied	Mf1 and Mf2	pool1	PBANKA_1322100_pool1	"aminodeoxychorismate lyase, putative"	ADCL
629	PBANKA_0816800	-0.402403299	0.424166327	0.179917073	0.445929355	-1.250735953	No Power	Not applied	Mf1	-0.188159107	0.170660277	0.02912493	0.153161447	-0.529479661	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_0816800_pool3	"glycolipid transfer protein, putative"	GLTP
630	PBANKA_1463000	-0.902935139	0.225368685	0.050791044	-0.452197769	-1.35367251	No Power	Not applied	Mf1 and Mf2	-0.187177819	0.124354898	0.015464141	0.061531977	-0.435887614	Not Reduced	Not applied	Mf1 and Mf2	pilot	PBANKA_1463000_pilot	osmiophilic body protein G377	G377
631	PBANKA_1461000	0.082597246	0.276474537	0.07643817	0.63554632	-0.470351829	No Power	applied	Both feed noisy	-0.186673551	0.187024404	0.034978128	0.187375256	-0.560722358	Not Reduced	Not applied	Mf1 and Mf2	pool3	PBANKA_1461000_pool3	"methyltransferase, putative"	NA
632	PBANKA_1015300	-0.374791494	0.142092205	0.020190195	-0.090607085	-0.658975903	No Power	applied	Both feed noisy	-0.182294124	0.25238143	0.063696386	0.322468737	-0.687056984	Not Reduced	Not applied	Mf1	pool1	PBANKA_1015300_pool1	"rRNA (adenosine-2'-O-)-methyltransferase, putative"	NA
633	PBANKA_0308200	-0.888442672	0.26088695	0.068062001	-0.366668771	-1.410216572	No Power	Not applied	Mf1 and Mf2	-0.181766113	0.090563145	0.008201683	-0.000639824	-0.362892403	Not Reduced	Not applied	Mf1 and Mf2	pool6	PBANKA_0308200_pool6	"apicoplast beta-ketoacyl-acyl carrier protein synthase III precursor, putative"	NA
