gene	Male gametcytes	difference.x	differencesd.x	p.x	diffmax.x	diffmin.x	phenotype.x	Condition.y	Female gametocytes	differencesd.y	p.y	diffmax.y	diffmin.y	power.y	minmax	classification												
PBANKA_020020	GFPsort	0.182221556	0.171729684	0.855676697	0.525680925	-0.161237813	notreduced	RFPsort	0.350801497	0.190185321	0.967446635	0.73117214	-0.029569146	notreduced	0.525680925	None												
PBANKA_140170	GFPsort	0.182626547	0.170708737	0.857648414	0.524044021	-0.158790928	notreduced	RFPsort	-0.180563299	0.177921066	0.155088527	0.175278833	-0.536405432	notreduced	0.175278833	None												
PBANKA_113240	GFPsort	0.183475553	0.079026775	0.989875142	0.341529102	0.025422003	notreduced	RFPsort	0.301628949	0.080812801	0.999905183	0.463254551	0.140003347	notreduced	0.341529102	None												
PBANKA_041640	GFPsort	0.184023648	0.451631204	0.658166541	1.087286056	-0.71923876	notreduced	RFPsort	-0.243490048	0.520965576	0.32011322	0.798441103	-1.285421199	nopower	0.798441103	None												
PBANKA_133460	GFPsort	0.184260877	0.592103776	0.622174541	1.368468429	-0.999946675	notreduced	RFPsort	1.59690097	0.552731859	0.998068306	2.702364689	0.491437252	notreduced	1.368468429	None												
PBANKA_134630	GFPsort	0.184601576	0.143488693	0.900869789	0.471578963	-0.10237581	notreduced	RFPsort	0.076418148	0.150520228	0.694165861	0.377458604	-0.224622308	notreduced	0.377458604	None												
PBANKA_111180	GFPsort	0.184685393	0.224337917	0.794816069	0.633361228	-0.263990442	notreduced	RFPsort	0.361078334	0.218799072	0.950556506	0.798676479	-0.076519811	notreduced	0.633361228	None												
PBANKA_092980	GFPsort	0.184816237	0.10524077	0.960466702	0.395297777	-0.025665302	notreduced	RFPsort	0.164117091	0.108862776	0.934166324	0.381842643	-0.05360846	notreduced	0.381842643	None												
PBANKA_134800	GFPsort	0.185115122	0.185344568	0.841045015	0.555804257	-0.185574013	notreduced	RFPsort	-0.123386692	0.210000096	0.278415375	0.296613501	-0.543386885	notreduced	0.296613501	None												
PBANKA_101610	GFPsort	0.185336824	0.19508858	0.828947355	0.575513984	-0.204840335	notreduced	RFPsort	0.022822051	0.208323251	0.543617322	0.439468553	-0.39382445	notreduced	0.439468553	None												
PBANKA_060150	GFPsort	0.185813389	0.082647309	0.987720482	0.351108007	0.020518772	notreduced	RFPsort	-0.213685895	0.098673239	0.015171221	-0.016339417	-0.411032373	notreduced	-0.016339417	None												
PBANKA_120360	GFPsort	0.186074053	0.221824345	0.799219082	0.629722743	-0.257574637	notreduced	RFPsort	-0.017681814	0.239979515	0.470632303	0.462277217	-0.497640845	notreduced	0.462277217	None												
PBANKA_110980	GFPsort	0.189320292	0.304925147	0.732658946	0.799170586	-0.420530003	notreduced	RFPsort	-0.274008263	0.338509906	0.20912697	0.403011548	-0.951028074	notreduced	0.403011548	None												
PBANKA_060440	GFPsort	0.191807092	0.18190564	0.854157366	0.555618372	-0.172004188	notreduced	RFPsort	0.384371336	0.171951328	0.987302798	0.728273991	0.04046868	notreduced	0.555618372	None												
PBANKA_080590	GFPsort	0.196540675	0.13197873	0.9317806	0.460498135	-0.067416785	notreduced	RFPsort	0.297596588	0.131220779	0.988332577	0.560038146	0.035155029	notreduced	0.460498135	None												
PBANKA_104020	GFPsort	0.1973192	0.149769376	0.906162275	0.496857952	-0.102219552	notreduced	RFPsort	0.285832715	0.157583541	0.965149496	0.600999796	-0.029334366	notreduced	0.496857952	None												
PBANKA_134040	GFPsort	0.198264649	0.176747723	0.869013086	0.551760096	-0.155230798	notreduced	RFPsort	0.352593975	0.17639056	0.977192525	0.705375095	-0.000187145	notreduced	0.551760096	None												
PBANKA_081600	GFPsort	0.199331565	0.221597703	0.815812125	0.642526971	-0.243863841	notreduced	RFPsort	0.368058048	0.209863799	0.960267167	0.787785645	-0.051669549	notreduced	0.642526971	None												
PBANKA_113550	GFPsort	0.199483529	0.194597534	0.847343933	0.588678596	-0.189711538	notreduced	RFPsort	0.245063504	0.184401801	0.908070209	0.613867107	-0.123740098	notreduced	0.588678596	None												
PBANKA_081700	GFPsort	0.199918729	0.178643507	0.868449804	0.557205742	-0.157368285	notreduced	RFPsort	0.250122196	0.177555233	0.920538168	0.605232663	-0.104988271	notreduced	0.557205742	None												
PBANKA_080950	GFPsort	0.200078067	0.163668493	0.889233003	0.527415053	-0.127258918	notreduced	RFPsort	0.413529757	0.173736821	0.991348564	0.761003399	0.066056115	notreduced	0.527415053	None												
PBANKA_135170	GFPsort	0.200746054	0.343757878	0.720381481	0.88826181	-0.486769701	notreduced	RFPsort	0.888698169	0.328076159	0.996623818	1.544850488	0.23254585	notreduced	0.88826181	None												
PBANKA_113890	GFPsort	0.202679943	0.091392526	0.986711882	0.385464995	0.019894891	notreduced	RFPsort	0.338785714	0.08787884	0.99994217	0.514543395	0.163028033	notreduced	0.385464995	None												
PBANKA_136190	GFPsort	0.20386984	0.242381272	0.799857453	0.688632383	-0.280892704	notreduced	RFPsort	0.373934481	0.240066311	0.940339505	0.854067103	-0.106198141	notreduced	0.688632383	None												
PBANKA_040470	GFPsort	0.204491441	0.273418936	0.772741326	0.751329313	-0.342346432	notreduced	RFPsort	0.050929856	0.287094538	0.570401919	0.625118931	-0.523259219	notreduced	0.625118931	None												
PBANKA_112530	GFPsort	0.205033017	0.201185161	0.845928411	0.60740334	-0.197337305	notreduced	RFPsort	0.134435951	0.228624943	0.721740437	0.591685837	-0.322813935	notreduced	0.591685837	None												
PBANKA_110390	GFPsort	0.205229979	0.238205275	0.805537284	0.681640528	-0.27118057	notreduced	RFPsort	0.349802656	0.252583586	0.916958263	0.854969827	-0.155364516	notreduced	0.681640528	None												
PBANKA_051530	GFPsort	0.205879927	0.399425743	0.696877139	1.004731412	-0.592971558	notreduced	RFPsort	-0.479304052	0.465385178	0.15152653	0.451466304	-1.410074408	nopower	0.451466304	None												
PBANKA_112890	GFPsort	0.20981772	0.145763048	0.924987594	0.501343816	-0.081708375	notreduced	RFPsort	0.406898859	0.145027349	0.997489394	0.696953556	0.116844161	notreduced	0.501343816	None												
PBANKA_021230	GFPsort	0.210270574	0.172549915	0.888503349	0.555370404	-0.134829256	notreduced	RFPsort	0.178242082	0.186798347	0.830007573	0.551838775	-0.195354611	notreduced	0.551838775	None												
PBANKA_060470	GFPsort	0.210312255	0.207249828	0.84489381	0.624811911	-0.204187402	notreduced	RFPsort	-0.29181529	0.244248942	0.116093267	0.196682594	-0.780313173	notreduced	0.196682594	None												
PBANKA_010580	GFPsort	0.213100941	0.163327598	0.90401023	0.539756137	-0.113554256	notreduced	RFPsort	0.299307928	0.175471759	0.955971076	0.650251446	-0.05163559	notreduced	0.539756137	None												
PBANKA_011040	GFPsort	0.213545544	0.635535236	0.631567951	1.484616017	-1.057524929	nopower	RFPsort	0.315005351	0.591981073	0.702678781	1.498967497	-0.868956795	notreduced	1.484616017	None												
PBANKA_051520	GFPsort	0.213741736	0.141859108	0.934058581	0.497459951	-0.069976479	notreduced	RFPsort	0.33781414	0.136235373	0.993424172	0.610284886	0.065343394	notreduced	0.497459951	None												
PBANKA_083040	GFPsort	0.214353728	0.237432546	0.816683556	0.689218819	-0.260511363	notreduced	RFPsort	0.431241322	0.232665746	0.96809321	0.896572814	-0.034090169	notreduced	0.689218819	None												
PBANKA_110930	GFPsort	0.214635518	0.214952327	0.840987852	0.644540173	-0.215269137	notreduced	RFPsort	0.486521679	0.222750627	0.985524534	0.932022933	0.041020426	notreduced	0.644540173	None												
PBANKA_090270	GFPsort	0.214887394	0.130118736	0.950678841	0.475124866	-0.045350077	notreduced	RFPsort	0.118099081	0.133501998	0.811820289	0.385103076	-0.148904915	notreduced	0.385103076	None												
PBANKA_133650	GFPsort	0.215179275	0.105222916	0.979571827	0.425625107	0.004733444	notreduced	RFPsort	0.325665944	0.104080273	0.999122953	0.53382649	0.117505399	notreduced	0.425625107	None												
PBANKA_136030	GFPsort	0.215946774	0.39504571	0.707686078	1.006038194	-0.574144646	notreduced	RFPsort	0.060608446	0.431594621	0.555839518	0.923797688	-0.802580796	notreduced	0.923797688	None												
PBANKA_090180	GFPsort	0.215977936	0.163766068	0.906385321	0.543510072	-0.1115542	notreduced	RFPsort	0.057134972	0.18329804	0.622367753	0.423731051	-0.309461108	notreduced	0.423731051	None												
PBANKA_141460	GFPsort	0.216275371	0.102342019	0.982710771	0.42095941	0.011591332	notreduced	RFPsort	-0.108543499	0.108289091	0.15808745	0.108034683	-0.32512168	notreduced	0.108034683	None												
PBANKA_060800	GFPsort	0.217573166	0.166924377	0.903784902	0.55142192	-0.116275587	notreduced	RFPsort	0.039675426	0.175201346	0.589576678	0.390078117	-0.310727265	notreduced	0.390078117	None												
PBANKA_100760	GFPsort	0.218168362	0.189884872	0.874711851	0.597938106	-0.161601382	notreduced	RFPsort	0.25973543	0.202876845	0.899773423	0.66548912	-0.146018259	notreduced	0.597938106	None												
PBANKA_145000	GFPsort	0.220192741	0.16946868	0.903081613	0.559130101	-0.118744619	notreduced	RFPsort	0.048517411	0.180222501	0.606115341	0.408962414	-0.311927592	notreduced	0.408962414	None												
PBANKA_031130	GFPsort	0.221096325	0.296762417	0.771872618	0.814621159	-0.37242851	notreduced	RFPsort	0.449646335	0.303244306	0.930934329	1.056134947	-0.156842276	notreduced	0.814621159	None												
PBANKA_040220	GFPsort	0.221130864	0.097496659	0.988338035	0.416124181	0.026137547	notreduced	RFPsort	0.323827083	0.09414682	0.999708709	0.512120723	0.135533444	notreduced	0.416124181	None												
PBANKA_132940	GFPsort	0.221393775	0.216770558	0.846450395	0.654934892	-0.212147342	notreduced	RFPsort	0.011419145	0.231516174	0.519669179	0.474451492	-0.451613203	notreduced	0.474451492	None												
PBANKA_133490	GFPsort	0.222766723	0.233151423	0.830327291	0.689069569	-0.243536123	notreduced	RFPsort	0.320037707	0.241823802	0.907154362	0.803685311	-0.163609897	notreduced	0.689069569	None												
PBANKA_132010	GFPsort	0.223407056	0.084464927	0.995915072	0.39233691	0.054477202	notreduced	RFPsort	0.389274102	0.078057281	0.999999693	0.545388664	0.233159539	notreduced	0.39233691	None												
PBANKA_111440	GFPsort	0.223878215	0.523834276	0.66545005	1.271546767	-0.823790337	notreduced	RFPsort	-0.766292219	0.686399412	0.13212675	0.606506605	-2.139091042	nopower	0.606506605	None												
PBANKA_090940	GFPsort	0.224471717	0.217822072	0.848618863	0.660115862	-0.211172428	notreduced	RFPsort	0.208808844	0.226400616	0.821813432	0.661610076	-0.243992388	notreduced	0.660115862	None												
PBANKA_123200	GFPsort	0.224650219	0.239262371	0.826116229	0.703174961	-0.253874524	notreduced	RFPsort	-0.003553072	0.246081395	0.49424003	0.488609717	-0.495715862	notreduced	0.488609717	None												
PBANKA_112470	GFPsort	0.229590941	0.246661452	0.824019872	0.722913844	-0.263731962	notreduced	RFPsort	0.294124326	0.280424996	0.852876886	0.854974319	-0.266725667	notreduced	0.722913844	None												
PBANKA_143860	GFPsort	0.22980958	0.046106024	0.999999689	0.322021628	0.137597532	notreduced	RFPsort	0.143254639	0.044825845	0.999302792	0.232906329	0.053602948	notreduced	0.232906329	None												
PBANKA_010150	GFPsort	0.231036938	0.112928644	0.97961525	0.456894225	0.00517965	notreduced	RFPsort	0.168275945	0.120684297	0.918393775	0.409644538	-0.073092649	notreduced	0.409644538	None												
PBANKA_120740	GFPsort	0.231226435	0.156142809	0.930678737	0.543512052	-0.081059182	notreduced	RFPsort	-0.119075583	0.173947119	0.246813814	0.228818655	-0.466969822	notreduced	0.228818655	None												
PBANKA_020010	GFPsort	0.232256978	0.127568397	0.965669708	0.487393772	-0.022879817	notreduced	RFPsort	0.078499089	0.13009809	0.726873324	0.338695269	-0.181697091	notreduced	0.338695269	None												
PBANKA_114340	GFPsort	0.234787229	0.132016535	0.962336517	0.4988203	-0.029245841	notreduced	RFPsort	0.10288344	0.137272967	0.773216238	0.377429374	-0.171662494	notreduced	0.377429374	None												
PBANKA_135800	GFPsort	0.237093276	0.180335295	0.905700652	0.597763867	-0.123577315	notreduced	RFPsort	-0.949880495	0.223232682	1.04E-05	-0.50341513	-1.396345859	nopower	-0.50341513	None												
PBANKA_021420	GFPsort	0.23710676	0.235160167	0.843339425	0.707427094	-0.233213574	notreduced	RFPsort	0.412288553	0.247552904	0.952089126	0.90739436	-0.082817254	notreduced	0.707427094	None												
PBANKA_133390	GFPsort	0.23943654	0.357884212	0.748262957	0.955204963	-0.476331884	notreduced	RFPsort	0.218022018	0.350462133	0.733061496	0.918946284	-0.482902249	notreduced	0.918946284	None												
PBANKA_143080	GFPsort	0.241377554	0.217524634	0.866426394	0.676426822	-0.193671713	notreduced	RFPsort	0.047302196	0.240100888	0.578090013	0.527503972	-0.432899581	notreduced	0.527503972	None												
PBANKA_081840	GFPsort	0.241781397	0.21360873	0.871159472	0.668998857	-0.185436064	notreduced	RFPsort	0.26601241	0.216573555	0.890328581	0.699159519	-0.167134699	notreduced	0.668998857	None												
PBANKA_110090	GFPsort	0.243343402	0.314432911	0.780508583	0.872209223	-0.385522419	notreduced	RFPsort	0.064147499	0.312293873	0.581373114	0.688735246	-0.560440247	notreduced	0.688735246	None												
PBANKA_010010	GFPsort	0.245280588	0.175068283	0.919401439	0.595417154	-0.104855977	notreduced	RFPsort	0.214236748	0.190827516	0.869211631	0.595891781	-0.167418284	notreduced	0.595417154	None												
PBANKA_100590	GFPsort	0.245505139	0.265721128	0.822236088	0.776947395	-0.285937118	notreduced	RFPsort	0.202734832	0.263229886	0.779403931	0.729194605	-0.32372494	notreduced	0.729194605	None												
PBANKA_092140	GFPsort	0.248524543	0.463151355	0.704226183	1.174827254	-0.677778167	notreduced	RFPsort	-1.161706908	0.807438695	0.075109896	0.453170481	-2.776584298	nopower	0.453170481	None												
PBANKA_030180	GFPsort	0.249096298	0.26421853	0.827099747	0.777533358	-0.279340762	notreduced	RFPsort	0.279652216	0.27937275	0.841586676	0.838397716	-0.279093285	notreduced	0.777533358	None												
PBANKA_142280	GFPsort	0.249748064	0.165773549	0.934038468	0.581295161	-0.081799033	notreduced	RFPsort	0.24333392	0.170324018	0.923448004	0.583981957	-0.097314117	notreduced	0.581295161	None												
PBANKA_140700	GFPsort	0.25006241	0.256456891	0.835236254	0.762976192	-0.262851372	notreduced	RFPsort	0.176094562	0.265516014	0.746404	0.70712659	-0.354937466	notreduced	0.70712659	None												
PBANKA_050100	GFPsort	0.25021533	0.347493131	0.764255464	0.945201592	-0.444770933	notreduced	RFPsort	0.418885674	0.362643025	0.875973407	1.144171725	-0.306400376	notreduced	0.945201592	None												
PBANKA_101640	GFPsort	0.250378798	0.184197363	0.912973645	0.618773523	-0.118015928	notreduced	RFPsort	-0.531680846	0.220541938	0.007958951	-0.09059697	-0.972764722	notreduced	-0.09059697	None												
PBANKA_050300	GFPsort	0.250704032	0.204419133	0.889979961	0.659542298	-0.158134234	notreduced	RFPsort	0.335316838	0.228238875	0.929103765	0.791794587	-0.121160912	notreduced	0.659542298	None												
PBANKA_030210	GFPsort	0.25087552	0.280525114	0.814421121	0.811925749	-0.310174709	notreduced	RFPsort	0.288816132	0.296017234	0.835386824	0.8808506	-0.303218335	notreduced	0.811925749	None												
PBANKA_100060	GFPsort	0.251501381	0.227352617	0.865683746	0.706206615	-0.203203852	notreduced	RFPsort	-0.140943717	0.256653443	0.291447944	0.37236317	-0.654250604	notreduced	0.37236317	None												
PBANKA_112620	GFPsort	0.25210522	0.164181793	0.937672519	0.580468806	-0.076258365	notreduced	RFPsort	0.179463578	0.176787326	0.844980035	0.533038231	-0.174111075	notreduced	0.533038231	None												
PBANKA_051990	GFPsort	0.25278524	0.77415491	0.627988516	1.80109506	-1.29552458	nopower	RFPsort	0.682123405	0.670531387	0.845491733	2.023186179	-0.658939369	notreduced	1.80109506	None												
PBANKA_140040	GFPsort	0.255389773	0.22177665	0.875249642	0.698943073	-0.188163528	notreduced	RFPsort	0.045875151	0.239251337	0.576028864	0.524377826	-0.432627524	notreduced	0.524377826	None												
PBANKA_142530	GFPsort	0.256851513	0.065677744	0.999954002	0.388207001	0.125496024	notreduced	RFPsort	0.278873521	0.064590848	0.999992111	0.408055217	0.149691826	notreduced	0.388207001	None												
PBANKA_144570	GFPsort	0.258277856	0.080249622	0.99935553	0.4187771	0.097778613	notreduced	RFPsort	0.093371354	0.086289656	0.860389044	0.265950667	-0.079207959	notreduced	0.265950667	None												
PBANKA_102260	GFPsort	0.258788751	0.25847149	0.841641571	0.775731731	-0.258154228	notreduced	RFPsort	0.080922127	0.27100824	0.617376053	0.622938607	-0.461094353	notreduced	0.622938607	None												
PBANKA_100210	GFPsort	0.260331855	0.115310185	0.988016747	0.490952225	0.029711484	notreduced	RFPsort	0.260503526	0.11714013	0.986921147	0.494783786	0.026223266	notreduced	0.490952225	None												
PBANKA_141860	GFPsort	0.261513235	0.198751851	0.905875652	0.659016937	-0.135990467	notreduced	RFPsort	0.029702127	0.21039812	0.556132598	0.450498367	-0.391094114	notreduced	0.450498367	None												
PBANKA_082520	GFPsort	0.263178436	0.18634071	0.92107664	0.635859856	-0.109502984	notreduced	RFPsort	0.301555549	0.191834022	0.94202017	0.685223594	-0.082112495	notreduced	0.635859856	None												
PBANKA_031330	GFPsort	0.263382566	0.111260062	0.991040064	0.48590269	0.040862441	notreduced	RFPsort	0.393620414	0.113673458	0.999732637	0.620967329	0.166273499	notreduced	0.48590269	None												
PBANKA_071540	GFPsort	0.264023525	0.264134801	0.841242786	0.792293127	-0.264246077	notreduced	RFPsort	0.082766725	0.272938356	0.61914777	0.628643436	-0.463109987	notreduced	0.628643436	None												
PBANKA_090420	GFPsort	0.264586975	0.098790908	0.996299627	0.462168791	0.067005158	notreduced	RFPsort	0.279355725	0.100283733	0.997329003	0.47992319	0.07878826	notreduced	0.462168791	None												
PBANKA_051350	GFPsort	0.265090377	0.191342471	0.917038513	0.647775318	-0.117594564	notreduced	RFPsort	0.191536903	0.190701778	0.842402068	0.57294046	-0.189866654	notreduced	0.57294046	None												
